  0    1  2.59808   1  2.59808   1  2.59808   1  2.59808   1  2.59808   1  2.59808   1  2.59808   1  2.59808   0  3.00000   0  3.00000   0  3.00000   0  3.00000 
       0  3.00000   0  3.00000   0  4.24264   0  4.24264   0  4.24264   0  4.24264   0  4.24264   0  4.24264   0  4.24264   0  4.24264   0  4.24264   0  4.24264 
       0  4.24264   0  4.24264   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494 
       1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494   1  4.97494 
       1  4.97494   1  4.97494   0  5.19615   0  5.19615   0  5.19615   0  5.19615   0  5.19615   0  5.19615   0  5.19615   0  5.19615 
  1    0  2.59808   0  2.59808   0  2.59808   0  2.59808   0  2.59808   0  2.59808   0  2.59808   0  2.59808   1  3.00000   1  3.00000   1  3.00000   1  3.00000 
       1  3.00000   1  3.00000   1  4.24264   1  4.24264   1  4.24264   1  4.24264   1  4.24264   1  4.24264   1  4.24264   1  4.24264   1  4.24264   1  4.24264 
       1  4.24264   1  4.24264   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494 
       0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494   0  4.97494 
       0  4.97494   0  4.97494   1  5.19615   1  5.19615   1  5.19615   1  5.19615   1  5.19615   1  5.19615   1  5.19615   1  5.19615 
