(eV/atm)   strct.         DFT              NN               NN-DFT    path
-----------------------------------------------------------------------------------------
trn000064 e000071       -3.073006        -3.065967         0.007039  ./DATA/100/00/GA/G002/M023/
trn000065 e000072       -3.134403        -3.136765        -0.002363  ./DATA/100/00/GA/G002/M025/
trn000066 e000073       -2.943741        -2.955628        -0.011887  ./DATA/100/00/GA/G013/M024/
trn000067 e000074       -1.231716        -1.235748        -0.004032  ./DATA/000/102/
trn000068 e000075       -3.095912        -3.093676         0.002235  ./DATA/100/00/GA/G009/M022/
trn000069 e000076       -2.886380        -2.918530        -0.032150  ./DATA/100/00/GA/G022/M029/
trn000070 e000077       -0.981942        -0.977197         0.004744  ./DATA/000/090/
trn000071 e000078       -3.238563        -3.231883         0.006680  ./DATA/100/00/GA/G008/M026/
trn000072 e000079       -3.243264        -3.235149         0.008115  ./DATA/100/00/GA/G002/M027/
trn000073 e000080       -2.973070        -2.963930         0.009140  ./DATA/200/24/
trn000074 e000081       -2.698178        -2.685204         0.012974  ./DATA/200/19/
trn000075 e000082       -1.215383        -1.219489        -0.004107  ./DATA/000/101/
trn000076 e000083       -2.942465        -2.933192         0.009274  ./DATA/100/00/GA/G022/M020/
trn000077 e000084       -1.446057        -1.442279         0.003778  ./DATA/000/130/
trn000078 e000085       -3.172750        -3.167601         0.005148  ./DATA/100/00/GA/G024/M025/
trn000079 e000086       -3.211069        -3.205637         0.005432  ./DATA/100/00/GA/G009/M024/
trn000080 e000087       -1.447348        -1.448722        -0.001374  ./DATA/000/141/
trn000081 e000088       -2.897478        -2.880962         0.016516  ./DATA/100/00/GA/G014/M022/
trn000082 e000089       -0.554808        -0.554948        -0.000140  ./DATA/000/078/
trn000083 e000090       -2.721405        -2.717701         0.003704  ./DATA/200/47/
trn000084 e000091       -3.173182        -3.163590         0.009592  ./DATA/100/00/GA/G008/M025/
trn000085 e000092       -3.031265        -3.044560        -0.013295  ./DATA/200/35/
trn000086 e000093       -3.085768        -3.092988        -0.007220  ./DATA/100/00/GA/G001/M024/
trn000087 e000094       -2.771403        -2.755874         0.015529  ./DATA/200/20/
trn000088 e000095       -1.432525        -1.430396         0.002130  ./DATA/000/125/
trn000089 e000096       -3.141252        -3.149417        -0.008166  ./DATA/100/00/GA/G001/M028/
trn000090 e000097       -3.277814        -3.271133         0.006681  ./DATA/100/00/GA/G009/M021/
trn000091 e000098       -3.267194        -3.260132         0.007062  ./DATA/100/00/GA/G004/M020/
trn000092 e000099       -3.125510        -3.121673         0.003837  ./DATA/100/00/GA/G018/M026/
trn000093 e000100       -3.238559        -3.233604         0.004955  ./DATA/100/00/GA/G013/M025/
trn000094 e000101       -3.051388        -3.060285        -0.008898  ./DATA/100/00/GA/G002/M026/
trn000095 e000102       -3.138967        -3.145183        -0.006216  ./DATA/100/00/GA/G006/M023/
trn000096 e000103       -3.101948        -3.098274         0.003674  ./DATA/100/00/GA/G023/M020/
trn000097 e000104       -3.036647        -3.029290         0.007357  ./DATA/100/00/GA/G018/M021/
trn000098 e000106       -2.655836        -2.648991         0.006846  ./DATA/200/49/
trn000099 e000107       -3.253563        -3.254709        -0.001146  ./DATA/100/00/GA/G010/M028/
trn000100 e000108       -3.188433        -3.186822         0.001611  ./DATA/100/00/GA/G020/M029/
trn000101 e000109       -1.394476        -1.393926         0.000550  ./DATA/000/117/
trn000102 e000110       -1.142686        -1.145483        -0.002797  ./DATA/000/097/
trn000103 e000111       -3.187842        -3.185714         0.002129  ./DATA/100/00/GA/G002/M022/
trn000104 e000113       -2.874446        -2.903918        -0.029472  ./DATA/100/00/GA/G020/M020/
trn000105 e000114       -3.302317        -3.297623         0.004694  ./DATA/100/00/GA/G006/M026/
trn000106 e000116       -2.961314        -2.955570         0.005745  ./DATA/100/00/GA/G007/M027/
trn000107 e000117       -2.927225        -2.945806        -0.018581  ./DATA/100/00/GA/G010/M026/
trn000108 e000118       -2.614219        -2.607567         0.006652  ./DATA/200/18/
trn000109 e000119       -3.080836        -3.079566         0.001270  ./DATA/100/00/GA/G017/M029/
trn000110 e000120       -2.731400        -2.654763         0.076636  ./DATA/100/00/GA/G004/M024/
trn000111 e000121       -3.175771        -3.177296        -0.001525  ./DATA/100/00/GA/G009/M023/
trn000112 e000122       -2.315915        -2.320214        -0.004299  ./DATA/200/59/
trn000113 e000123       -2.617866        -2.591995         0.025872  ./DATA/100/00/GA/G004/M028/
trn000114 e000125       -3.285735        -3.280719         0.005016  ./DATA/100/00/GA/G021/M021/
trn000115 e000126       -3.037870        -3.044772        -0.006902  ./DATA/100/00/GA/G001/M027/
trn000116 e000127       -3.150770        -3.143008         0.007762  ./DATA/100/00/GA/G024/M026/
trn000117 e000128       -1.449729        -1.448331         0.001398  ./DATA/000/142/
trn000118 e000129       -3.031007        -3.020115         0.010892  ./DATA/100/00/GA/G006/M021/
trn000119 e000130       -1.452362        -1.447264         0.005097  ./DATA/000/134/
trn000120 e000131       -2.947964        -2.936674         0.011290  ./DATA/100/00/GA/G016/M025/
trn000121 e000132       -1.284903        -1.292661        -0.007758  ./DATA/000/106/
trn000122 e000133       -1.259149        -1.265773        -0.006624  ./DATA/000/104/
trn000123 e000135       -2.817172        -2.803221         0.013951  ./DATA/100/00/GA/G015/M023/
trn000124 e000136       -2.900190        -2.896400         0.003790  ./DATA/100/00/GA/G004/M026/
trn000125 e000137       -3.293909        -3.288358         0.005551  ./DATA/100/00/GA/G007/M021/
trn000126 e000138       -3.071210        -3.064920         0.006290  ./DATA/100/00/GA/G016/M022/
trn000127 e000139       -1.421101        -1.419571         0.001530  ./DATA/000/122/
trn000128 e000140       -1.342192        -1.347583        -0.005391  ./DATA/000/111/
trn000129 e000141       -3.277923        -3.273322         0.004601  ./DATA/100/00/GA/G007/M024/
trn000130 e000142       -0.681550        -0.677301         0.004249  ./DATA/000/081/
trn000131 e000143       -2.984298        -2.975820         0.008479  ./DATA/100/00/GA/G021/M028/
trn000132 e000144       -1.363660        -1.365177        -0.001518  ./DATA/000/113/
trn000133 e000145       -3.163686        -3.169333        -0.005648  ./DATA/100/00/GA/G010/M023/
trn000134 e000146       -3.235277        -3.240105        -0.004828  ./DATA/100/00/GA/G024/M022/
trn000135 e000147       -1.275669        -1.279596        -0.003927  ./DATA/000/105/
trn000136 e000148       -3.244250        -3.240958         0.003292  ./DATA/100/00/GA/G021/M025/
trn000137 e000149       -2.986502        -2.985645         0.000857  ./DATA/100/00/GA/G011/M025/
trn000138 e000150       -3.045034        -3.056123        -0.011089  ./DATA/100/00/GA/G012/M021/
trn000139 e000151       -1.162120        -1.165387        -0.003266  ./DATA/000/098/
trn000140 e000154       -2.995550        -3.008541        -0.012991  ./DATA/200/37/
trn000141 e000156       -3.115528        -3.118853        -0.003325  ./DATA/100/00/GA/G008/M021/
trn000142 e000157       -3.301136        -3.292044         0.009092  ./DATA/100/00/GA/G023/M025/
trn000143 e000158       -3.295288        -3.287228         0.008060  ./DATA/100/00/GA/G004/M021/
trn000144 e000159       -2.978943        -2.964630         0.014312  ./DATA/100/00/GA/G014/M028/
trn000145 e000160       -2.927227        -2.936852        -0.009625  ./DATA/200/40/
trn000146 e000161       -3.246227        -3.248774        -0.002547  ./DATA/100/00/GA/G020/M026/
trn000147 e000162       -3.055547        -3.064824        -0.009277  ./DATA/100/00/GA/G018/M027/
trn000148 e000163       -3.262723        -3.268125        -0.005401  ./DATA/100/00/GA/G022/M025/
trn000149 e000164       -3.014569        -3.027881        -0.013313  ./DATA/200/36/
trn000150 e000165       -3.089486        -3.084141         0.005345  ./DATA/100/00/GA/G019/M027/
trn000151 e000166       -0.796094        -0.788357         0.007737  ./DATA/000/084/
trn000152 e000167       -1.450720        -1.446344         0.004376  ./DATA/000/133/
trn000153 e000169       -2.811078        -2.806605         0.004473  ./DATA/100/00/GA/G018/M023/
trn000154 e000170       -3.059811        -3.062248        -0.002437  ./DATA/200/28/
trn000155 e000171       -3.127607        -3.126194         0.001413  ./DATA/100/00/GA/G020/M025/
trn000156 e000172       -2.486512        -2.478463         0.008049  ./DATA/200/54/
trn000157 e000173       -2.383910        -2.381433         0.002478  ./DATA/200/57/
trn000158 e000174       -2.282125        -2.290787        -0.008661  ./DATA/200/60/
trn000159 e000175       -3.254373        -3.249244         0.005129  ./DATA/100/00/GA/G012/M023/
trn000160 e000178       -3.222262        -3.227638        -0.005376  ./DATA/100/00/GA/G020/M024/
trn000161 e000179       -3.051207        -3.048515         0.002692  ./DATA/100/00/GA/G023/M024/
trn000162 e000182       -3.157220        -3.165668        -0.008448  ./DATA/100/00/GA/G008/M028/
trn000163 e000183       -0.598714        -0.596984         0.001730  ./DATA/000/079/
trn000164 e000184       -2.699798        -2.690325         0.009473  ./DATA/100/00/GA/G014/M023/
trn000165 e000188       -3.097629        -3.111208        -0.013579  ./DATA/100/00/GA/G024/M021/
trn000166 e000189       -2.936313        -2.939086        -0.002773  ./DATA/100/00/GA/G001/M022/
trn000167 e000190       -1.428905        -1.427126         0.001779  ./DATA/000/124/
trn000168 e000191       -1.406475        -1.410544        -0.004070  ./DATA/000/120/
trn000169 e000193       -3.056951        -3.068836        -0.011885  ./DATA/200/33/
trn000170 e000194       -1.450486        -1.448980         0.001506  ./DATA/000/140/
